CAMPO LIMPO;1986;0;0;0;0;0;15;0;0;15
CAMPO LIMPO;1984;0;0;0;0;5;0;0;0;5
CAMPO LIMPO;1980;0;0;0;0;15;0;0;0;15
CAMPO LIMPO;1950;0;0;0;0;5;0;0;0;5
CAMPO LIMPO;1963;0;0;0;0;5;0;0;0;5
CAMPO LIMPO;1967;0;0;0;0;0;5;0;0;5
CAMPO LIMPO;1981;0;0;0;0;0;5;0;0;5
CAMPO LIMPO;1985;0;0;0;0;5;5;0;0;10
CAMPO LIMPO;1991;0;0;0;0;0;5;0;0;5
CAMPO LIMPO;1995;0;0;0;0;0;10;0;0;10
CAMPO LIMPO;1997;0;0;0;0;0;5;0;0;5
CAMPO LIMPO;1999;0;0;0;0;0;5;10;0;15
CAMPO LIMPO;2001;0;0;0;0;5;10;35;5;55
CANGAIBA;2011;0;55;5;0;1220;2000;1795;1345;6420
CANGAIBA;2009;0;0;0;0;0;0;5;0;5
CANGAIBA;2001;0;0;0;0;0;5;5;0;10
CANGAIBA;1995;0;0;0;0;0;5;0;0;5
CANGAIBA;1991;0;0;0;0;5;0;0;0;5
CANGAIBA;1989;0;0;0;0;0;0;5;0;5
CANGAIBA;1985;0;0;0;0;5;0;0;0;5
CANGAIBA;1965;0;0;0;0;5;0;0;0;5
CANGAIBA;1915;0;0;0;0;0;0;5;0;5
CANGAIBA;2018;0;20;0;0;1135;3185;1590;1120;7050
CANGAIBA;2016;0;75;0;0;1500;4445;2230;1280;9530
CANGAIBA;2014;0;60;20;0;905;3685;1630;1925;8225
CANGAIBA;2012;0;50;10;0;1175;2185;1490;1265;6175
CANGAIBA;2010;0;0;0;0;35;20;35;25;115
CANGAIBA;2008;0;0;0;0;0;0;0;5;5
